1.7617230117321014e-01,-4.4115789234638214e-02
2.1691719070076942e-02,1.7310796678066254e-01
5.1999360322952271e-02,-4.1086275130510330e-02
3.6515340209007263e-02,-2.5632001459598541e-02
3.5601548850536346e-02,-2.6085626333951950e-02
5.3112173080444336e-01,4.0572572499513626e-02
1.0391472280025482e-01,1.8240574747323990e-02
1.5376563370227814e-01,-1.4271423220634460e-01
-9.0747242793440819e-03,7.3795048519968987e-03
-1.5185042284429073e-03,3.2331399619579315e-02
6.2712348997592926e-02,-1.0142090171575546e-01
1.7682762816548347e-02,3.2885383814573288e-02
-3.3411912620067596e-02,-2.1147551015019417e-02
-5.0880424678325653e-02,2.7206286787986755e-01
-1.9061446189880371e-01,2.8533816337585449e-01
-1.4578874409198761e-01,-3.6481857299804688e-02
1.5132050216197968e-01,-8.3656879141926765e-03
-1.2120231240987778e-01,-3.0354853719472885e-02
-4.2808238416910172e-02,1.7856454476714134e-02
-7.3847740888595581e-02,-2.2539721801877022e-02
-3.7713080644607544e-01,2.2029112279415131e-01
-6.9404803216457367e-02,7.6438963413238525e-02
1.0569820553064346e-01,-1.4714673161506653e-01
-2.2409427911043167e-02,5.6832753121852875e-02
-1.0163650847971439e-02,3.6858239769935608e-01
-4.7096598427742720e-04,8.9643612504005432e-02
5.3331859409809113e-02,5.0988185405731201e-01
-1.1262095719575882e-01,3.8509514927864075e-01
1.9184654951095581e-01,1.0020265728235245e-01
-2.2846074774861336e-02,-6.6689401865005493e-03
-3.5960841923952103e-02,1.5019286423921585e-02
-2.7307561039924622e-01,6.2713243067264557e-02
-5.2362293004989624e-02,-4.7343358164653182e-04
-8.8106021285057068e-02,-9.6986398100852966e-02
3.2011566217988729e-03,-1.7958931624889374e-02
4.9228876829147339e-02,1.5933098271489143e-02
-8.6399465799331665e-02,6.3920514658093452e-03
3.2879181206226349e-02,-9.2562660574913025e-03
4.3913390487432480e-02,-2.1905531175434589e-03
8.9503027498722076e-02,3.6073151975870132e-02
1.6491660475730896e-01,-2.0424905233085155e-03
-7.0079155266284943e-02,1.7503334581851959e-01
-7.6994039118289948e-02,1.7803426086902618e-01
-1.8348349258303642e-02,-1.1529929935932159e-01
-3.2035320997238159e-02,-1.0750925168395042e-02
2.6011683046817780e-02,-2.4944264441728592e-02
1.7426310107111931e-02,4.8228774219751358e-02
-2.5921212509274483e-02,-3.0612962320446968e-02
-3.4052170813083649e-02,5.6276116520166397e-02
5.9570562094449997e-02,-7.3306702077388763e-02
4.0573829412460327e-01,-1.3561512529850006e-01
8.2526326179504395e-02,-8.7018035352230072e-02
