-2.0660085976123810e-01,4.5886319130659103e-02
5.0995469093322754e-02,2.3058517836034298e-03
2.2029264271259308e-01,-3.0618873238563538e-01
-4.4044494628906250e-01,-1.6632121801376343e-01
-5.0048302859067917e-02,6.9307997822761536e-02
-2.2762320935726166e-01,-1.0481546074151993e-01
7.3839020729064941e-01,7.2299700975418091e-01
-8.6555883288383484e-02,5.2458620071411133e-01
3.2429280877113342e-01,2.5053861737251282e-01
