-1.1583316326141357e-01,9.2634828761219978e-03
1.2313493061810732e-03,-1.0294233262538910e-01
4.8851393163204193e-02,4.4677611440420151e-02
-1.5345442295074463e-01,-5.3605563938617706e-02
4.6258109807968140e-01,1.9342431798577309e-02
-7.2439208626747131e-02,4.5384190976619720e-02
-3.2821035385131836e-01,3.2613858580589294e-02
8.1290245056152344e-02,2.7288433164358139e-02
1.7344354093074799e-01,9.9850982427597046e-02
1.5467592515051365e-02,-9.0269453823566437e-02
-1.3717943802475929e-02,1.3509255647659302e-01
1.2280186638236046e-02,-1.2308602780103683e-01
-8.8181428145617247e-04,-9.0869531035423279e-02
-4.2022386193275452e-01,-3.1777867674827576e-01
-3.2794761657714844e-01,-6.1648480594158173e-02
-1.9747310876846313e-01,4.7860727645456791e-03
1.6535077244043350e-02,2.6270815730094910e-01
5.8377869427204132e-03,4.0287169814109802e-01
-9.0314358472824097e-02,-2.8265577554702759e-01
1.8061660230159760e-01,-7.7702611684799194e-02
-5.7496383786201477e-02,2.1497139707207680e-02
3.0490024015307426e-02,-1.6896052658557892e-01
2.5529858469963074e-01,-1.8943955004215240e-01
5.5828116834163666e-02,-4.8982758074998856e-02
2.1531437337398529e-01,-7.1052819490432739e-02
9.1854579746723175e-02,-3.7534686923027039e-01
1.7375265061855316e-01,-3.8330513983964920e-02
-1.3856083154678345e-01,-1.3533233106136322e-01
4.7801174223423004e-02,-1.2910563498735428e-02
1.7936259508132935e-01,4.3071112036705017e-01
-1.3076868653297424e-01,-2.7238881587982178e-01
6.2717705965042114e-02,7.4029780924320221e-02
