4.0593352168798447e-02,-3.4349125344306231e-03
-1.2887381017208099e-01,1.3334529101848602e-01
-2.1728749573230743e-01,-6.0346946120262146e-02
1.1784591525793076e-01,3.0687075108289719e-02
-1.9046463072299957e-01,-8.9315501973032951e-03
3.5111136734485626e-02,-5.6125391274690628e-02
1.8435241281986237e-01,-2.5079909712076187e-02
-4.5496083796024323e-02,2.8650010004639626e-02
5.9827975928783417e-04,-2.1582173183560371e-02
1.5395012497901917e-01,6.6805541515350342e-02
-2.1267639100551605e-01,-4.8608022928237915e-01
-1.4750833623111248e-02,1.9964604079723358e-01
-2.5106129050254822e-01,-3.7058636546134949e-02
2.8089627623558044e-01,1.1747056990861893e-01
2.4467389285564423e-01,2.0202012732625008e-02
-6.0770690441131592e-02,-1.6764253377914429e-02
-1.3338281214237213e-01,-2.9271686077117920e-01
-1.9199998676776886e-01,-8.7534673511981964e-02
-9.0194061398506165e-02,-5.1676481962203979e-02
1.1330720037221909e-01,4.2275980114936829e-02
1.6460229456424713e-01,-2.3384506348520517e-03
-2.4099864065647125e-01,-5.5958639830350876e-02
-2.9327305033802986e-02,2.4168674647808075e-01
-8.7923049926757812e-02,-1.0288356989622116e-01
-1.6370379924774170e-01,-7.7360749244689941e-02
3.3408668637275696e-01,5.3863084316253662e-01
3.3991143107414246e-01,3.3243262767791748e-01
-1.0750953108072281e-01,-1.0752092301845551e-01
9.6588440239429474e-02,1.0983503423631191e-02
1.6538877785205841e-01,-3.5739250481128693e-02
-2.6496678590774536e-01,-1.8035529553890228e-01
1.7504218220710754e-01,2.3233005404472351e-01
