-5.0531703978776932e-02,1.3433074951171875e-01
-4.4567736949829850e-06,-2.4907875806093216e-02
-1.5545840561389923e-01,7.3345132172107697e-02
-1.4908940065652132e-03,-5.3607057780027390e-02
-2.1459142863750458e-01,-9.4292245805263519e-02
-1.7588444054126740e-02,2.4785282090306282e-02
6.2599748373031616e-02,1.5609772503376007e-01
-2.4733698368072510e-01,6.6228903830051422e-02
1.5448063611984253e-01,-5.2351534366607666e-02
-9.2243537306785583e-02,-3.3280807733535767e-01
3.4166848659515381e-01,3.5166971385478973e-02
-6.0357727110385895e-02,5.2155014127492905e-02
1.7885036766529083e-01,-4.7336149960756302e-02
6.6005647182464600e-02,-9.2627396807074547e-03
7.5101405382156372e-02,-1.4728759229183197e-01
6.7571915686130524e-02,3.5223491489887238e-02
1.0838307440280914e-02,2.2385886404663324e-03
-4.7241380810737610e-01,8.6125031113624573e-02
-1.0356011241674423e-01,3.2536312937736511e-04
2.1532098948955536e-01,-1.0194022208452225e-01
2.3571427166461945e-01,4.6766909956932068e-01
-1.5718975663185120e-01,-3.5777385346591473e-03
9.2432178556919098e-02,-7.4436023831367493e-02
-3.6978677380830050e-03,-2.2897997871041298e-02
-4.2089954018592834e-02,-1.8836461007595062e-01
1.0941644199192524e-02,7.0671979337930679e-03
1.3905411958694458e-01,1.8266290426254272e-01
9.0548895299434662e-02,1.4436786994338036e-02
-1.8175961077213287e-01,3.6057445406913757e-01
1.5387636423110962e-01,-1.4761988818645477e-01
-9.9958274513483047e-03,1.5169408172369003e-02
-1.8885172903537750e-02,8.3402611315250397e-02
-2.4111850559711456e-01,4.7754235565662384e-02
2.9359728097915649e-02,-2.4437786638736725e-01
-2.1823935210704803e-02,-8.2453109323978424e-02
4.8344507813453674e-02,4.7418093308806419e-03
6.7517918068915606e-04,-3.7624116521328688e-03
-9.4209630042314529e-03,3.3290637657046318e-03
-1.6041550785303116e-02,1.6471037641167641e-02
1.1636504530906677e-01,1.2648874521255493e-01
4.6646323055028915e-02,2.0561808347702026e-01
6.1473760753870010e-02,-1.3095686212182045e-02
-1.6975738108158112e-01,1.2440093606710434e-01
6.1643168330192566e-02,1.5201157331466675e-01
3.0679825693368912e-02,1.7630569636821747e-02
-3.8150593638420105e-02,7.6511897146701813e-02
2.0120784640312195e-02,-1.7825933173298836e-02
7.5509920716285706e-02,-1.8409575521945953e-01
-1.1501344852149487e-02,-2.4082059040665627e-02
-2.6828031986951828e-02,-5.7119177654385567e-04
-1.2586931884288788e-01,-2.7903583645820618e-01
2.5931295752525330e-01,1.9087603688240051e-01
