1.4087919890880585e-01,-1.2306544929742813e-02
-2.4724332988262177e-01,-1.1211485415697098e-01
-7.3468131013214588e-03,5.8660216629505157e-02
1.6800947487354279e-02,-4.4742923229932785e-02
-3.1268969178199768e-01,5.7514943182468414e-02
1.6416130959987640e-01,4.2884513735771179e-02
1.0446206480264664e-01,3.0336910858750343e-02
-5.8596894145011902e-02,8.0750010907649994e-02
5.6045781821012497e-02,2.3290660232305527e-02
-9.1723263263702393e-02,-6.7694939672946930e-02
7.2539098560810089e-02,2.7633739635348320e-02
-7.5869023799896240e-02,-8.4310390055179596e-02
-1.4530157670378685e-02,9.6445910632610321e-02
-2.1337965130805969e-01,6.9202095270156860e-02
2.5830617547035217e-01,-5.9165284037590027e-02
1.4733105897903442e-01,4.1213236749172211e-02
3.2438528537750244e-01,1.9081844389438629e-01
-2.3153330385684967e-01,3.7562716007232666e-01
-1.7527206242084503e-01,-5.7899421453475952e-01
1.8131446838378906e-01,-2.5026261806488037e-02
-1.2085948884487152e-01,1.1295728385448456e-02
1.6750410199165344e-01,-1.8170861899852753e-01
-3.3695840835571289e-01,-2.7308416366577148e-01
1.0690249502658844e-01,-1.3138914108276367e-01
4.9557428807020187e-02,7.9946424812078476e-03
-1.4598011970520020e-01,-2.5203168392181396e-01
4.3143662810325623e-01,-3.9460292458534241e-01
-2.0757988095283508e-02,-4.9652680754661560e-02
-3.5449534654617310e-02,8.6507827043533325e-02
-1.1262137442827225e-01,2.1117228269577026e-01
-8.6693152785301208e-02,-1.5723915398120880e-01
-3.1967852264642715e-02,-6.8731624633073807e-03
